transaction_id,user_id,account_id,transaction_date,transaction_time,amount,currency,merchant,category,transaction_type,status,location,device,balance_after,notes
T001352,8992,34213,2021-10-01,12:53:25,-3576.37,GBP,Amazon,Salary,Debit,Pending,New York,ATM,4137.64,Refund
T001353,1886,80919,2020-10-25,21:24:37,-3489.13,GBP,IKEA,Electronics,Credit,Pending,Berlin,ATM,6566.22,Refund
T001355,6272,80161,2024-04-07,13:17:07,3768.18,GBP,Apple,Entertainment,Debit,Completed,London,Mobile,11191.29,Bonus
T001359,5066,57253,2021-08-09,19:46:31,1598.98,USD,Amazon,Salary,Credit,Completed,Tel Aviv,Mobile,13701.49,Gift
T001360,8039,25908,2024-08-05,06:38:17,-4813.29,USD,Amazon,Groceries,Credit,Pending,Tokyo,Mobile,2002.66,Gift
T001365,4081,65148,2021-12-31,00:39:27,-1785.02,USD,Apple,Utilities,Credit,Pending,Tel Aviv,ATM,434.74,Rent payment
T001366,8070,63500,2022-03-11,22:12:51,-3961.88,ILS,Tesla,Electronics,Debit,Pending,Berlin,POS,2108.49,
T001367,3645,87984,2024-07-12,16:03:09,-2801.23,ILS,Tesla,Entertainment,Debit,Failed,Berlin,POS,3719.37,Monthly subscription
T001368,9285,48370,2024-04-27,09:18:33,-1554.52,USD,Amazon,Utilities,Debit,Completed,Berlin,Web,9424.51,Gift
T001369,2239,64477,2023-05-22,07:04:26,-4275.99,USD,Amazon,Electronics,Debit,Failed,Tokyo,POS,3498.31,
T001371,4696,47145,2022-10-10,06:12:41,-679.9,GBP,Apple,Travel,Credit,Pending,New York,ATM,11713.13,Gift
T001373,9484,72827,2021-03-25,00:55:03,1795.25,USD,IKEA,Groceries,Debit,Completed,London,Web,17059.68,Gift
T001375,6699,57779,2023-12-28,06:04:16,4845.77,GBP,Google,Travel,Debit,Pending,London,Mobile,13580.65,Bonus
T001376,2370,52653,2020-03-16,00:18:08,1678.46,USD,Amazon,Travel,Debit,Failed,Berlin,ATM,2757.25,Monthly subscription
T001378,9802,63436,2022-04-11,02:06:29,2003.82,USD,Walmart,Utilities,Debit,Failed,Tel Aviv,ATM,14839.88,Monthly subscription
T001379,9266,11348,2021-07-20,06:54:39,3356.92,USD,Tesla,Utilities,Credit,Pending,New York,POS,17525.18,
T001382,9577,27564,2024-02-18,07:07:57,-4566.91,ILS,Walmart,Utilities,Credit,Completed,Berlin,POS,3965.27,Monthly subscription
T001384,2433,93996,2024-03-16,22:59:58,-2961.42,USD,IKEA,Travel,Credit,Pending,London,Web,2489.85,Monthly subscription
T001385,8594,23692,2021-03-09,20:46:30,-1548.0,GBP,IKEA,Travel,Debit,Failed,Tokyo,POS,19041.75,Refund
T001387,7715,19314,2020-12-24,16:44:44,-1847.13,GBP,Apple,Salary,Credit,Failed,London,Mobile,16013.39,Gift
T001388,4083,85920,2022-12-11,05:43:53,-2164.47,EUR,Apple,Salary,Debit,Failed,Tel Aviv,ATM,1709.82,Refund
T001395,6053,67026,2021-04-13,01:13:45,217.97,ILS,Walmart,Salary,Debit,Completed,Tokyo,Mobile,16045.91,Refund
T001397,3597,88323,2021-10-18,05:02:36,-3059.05,GBP,Amazon,Entertainment,Credit,Failed,New York,Mobile,18094.62,Rent payment
T001399,7676,16165,2024-03-17,00:30:03,4396.79,USD,Tesla,Entertainment,Credit,Pending,Berlin,ATM,12530.58,Refund
T001400,9611,94693,2024-03-23,14:11:30,-730.7,EUR,Amazon,Electronics,Debit,Pending,Tel Aviv,ATM,12619.46,Gift
T001401,9541,95618,2024-04-13,22:01:24,2214.5,EUR,IKEA,Utilities,Credit,Completed,Berlin,Mobile,15123.96,Monthly subscription
T001404,6712,47345,2020-12-20,05:46:29,-596.91,EUR,Google,Utilities,Credit,Failed,London,Mobile,1710.77,Rent payment
T001407,9894,38331,2023-04-15,07:35:11,-4280.88,ILS,Tesla,Utilities,Credit,Completed,Tokyo,Mobile,8121.97,
T001411,2179,16129,2022-11-10,16:17:41,-1531.13,GBP,IKEA,Entertainment,Debit,Completed,Tel Aviv,POS,7168.47,Rent payment
T001413,6490,63241,2020-10-02,21:22:22,-1815.32,USD,Amazon,Electronics,Credit,Failed,Tokyo,POS,19725.62,Monthly subscription
T001414,7746,86983,2022-08-26,15:37:03,-1088.4,USD,Google,Salary,Credit,Failed,Berlin,ATM,15257.48,
T001415,3764,27756,2023-04-24,14:59:33,1452.75,EUR,Walmart,Groceries,Credit,Pending,Tokyo,ATM,10249.68,Refund
T001417,7561,43813,2024-06-25,08:56:56,1812.45,EUR,Amazon,Entertainment,Credit,Failed,Tokyo,Web,2734.82,Rent payment
T001418,3097,47788,2023-12-11,05:15:08,-1414.07,GBP,IKEA,Electronics,Debit,Completed,Berlin,POS,6284.17,Bonus
T001420,9149,50143,2023-06-17,09:18:30,3976.04,EUR,Google,Electronics,Credit,Failed,London,Web,10233.45,Bonus
T001422,9057,28727,2020-10-19,19:24:59,-1700.26,USD,Tesla,Utilities,Credit,Failed,Tel Aviv,Mobile,6800.22,
T001425,3793,59522,2022-09-15,10:06:00,-4140.23,EUR,Tesla,Entertainment,Debit,Failed,Berlin,Mobile,14670.61,Bonus
T001426,6383,85851,2022-11-13,16:26:56,-410.81,EUR,Apple,Salary,Credit,Failed,New York,Mobile,19818.34,Gift
T001427,9139,67031,2023-05-22,07:31:10,-111.83,EUR,Walmart,Salary,Credit,Completed,London,POS,2857.53,Refund
T001428,4130,49053,2021-08-28,21:53:57,51.98,ILS,Amazon,Groceries,Debit,Failed,New York,Mobile,18570.37,Bonus
T001433,9369,33352,2024-07-11,05:13:27,-837.88,GBP,Tesla,Utilities,Credit,Completed,Tel Aviv,POS,10346.62,Monthly subscription
T001434,9726,65562,2023-12-14,03:52:54,-1213.64,EUR,Walmart,Utilities,Debit,Pending,New York,Mobile,10070.87,Refund
T001435,3098,47955,2024-02-26,20:11:36,-278.67,USD,Amazon,Electronics,Credit,Pending,Tel Aviv,ATM,6672.33,Bonus
T001436,2835,28923,2020-01-18,05:28:49,1022.37,ILS,Apple,Travel,Debit,Pending,New York,POS,15010.74,
T001438,1006,72702,2024-04-16,19:36:11,13.43,ILS,Apple,Groceries,Credit,Pending,Berlin,ATM,12585.47,Gift
T001439,5968,63757,2020-09-23,21:13:51,2708.74,USD,Amazon,Groceries,Credit,Completed,Tel Aviv,Web,1760.2,Bonus
T001440,5004,28894,2021-05-03,01:58:43,1110.94,EUR,Amazon,Groceries,Debit,Pending,Tokyo,Mobile,8589.78,Bonus
T001441,2055,64779,2021-02-19,01:43:50,-2803.09,EUR,Apple,Entertainment,Debit,Completed,Tel Aviv,Web,12827.87,Refund
T001445,2802,66491,2023-04-16,09:49:46,3984.0,EUR,IKEA,Groceries,Credit,Pending,New York,Web,16291.94,Gift
T001448,4848,80302,2023-05-31,17:42:31,3554.45,GBP,Google,Entertainment,Debit,Pending,Tokyo,Mobile,10109.36,Rent payment
T001449,4761,61037,2020-04-13,07:57:03,1029.51,GBP,Google,Electronics,Credit,Pending,Berlin,Web,4348.65,Bonus
T001450,7284,26400,2023-06-16,11:05:43,-1767.35,ILS,IKEA,Electronics,Credit,Failed,London,Web,9990.67,Gift
T001452,8819,18794,2024-02-28,22:51:01,2746.59,USD,Google,Travel,Debit,Failed,London,Mobile,16540.25,Rent payment
T001454,7855,15874,2023-02-14,06:09:13,4022.25,USD,Apple,Utilities,Debit,Failed,Berlin,POS,16982.76,Gift
T001455,5860,61424,2023-10-22,04:36:08,1804.92,ILS,Apple,Salary,Credit,Failed,Tokyo,ATM,2218.69,
T001458,4960,96099,2023-01-16,10:02:59,3535.15,GBP,Apple,Entertainment,Debit,Completed,Tel Aviv,POS,1971.53,Rent payment
T001460,7472,50975,2020-01-14,11:04:22,2685.08,ILS,IKEA,Salary,Credit,Pending,Berlin,Mobile,3394.51,
T001462,6705,20388,2021-10-30,18:20:51,-4836.29,EUR,Amazon,Utilities,Debit,Failed,Tel Aviv,Mobile,12674.3,
T001463,2373,78636,2023-05-26,10:39:31,1759.33,GBP,IKEA,Salary,Debit,Completed,Berlin,Web,11002.03,Bonus
T001465,5022,69537,2021-10-10,20:52:42,4426.57,USD,Amazon,Groceries,Credit,Failed,Tel Aviv,ATM,11115.65,Bonus
T001466,8565,89233,2022-12-17,05:31:46,-4100.6,USD,Walmart,Groceries,Debit,Failed,Tel Aviv,POS,16022.01,
T001467,1485,39306,2021-04-18,23:12:33,4716.33,GBP,Apple,Electronics,Debit,Completed,New York,POS,19728.28,
T001468,9849,88983,2023-04-15,11:16:23,-429.76,EUR,IKEA,Travel,Credit,Completed,Berlin,Web,14994.48,Monthly subscription
T001469,9426,72824,2023-02-14,07:56:43,551.74,ILS,Walmart,Entertainment,Credit,Completed,Berlin,Mobile,19103.65,Refund
T001470,5724,39706,2024-08-12,13:48:01,-2079.21,ILS,Tesla,Utilities,Debit,Failed,Tokyo,Mobile,10455.11,
T001477,3222,99317,2022-04-08,19:23:48,1894.11,USD,Amazon,Groceries,Credit,Pending,Berlin,Mobile,18708.04,Monthly subscription
T001479,7297,82033,2021-03-03,06:38:54,-1975.53,USD,Amazon,Travel,Debit,Failed,London,ATM,7735.87,Monthly subscription
T001480,5125,30707,2024-11-16,05:58:26,-2460.32,ILS,Apple,Travel,Credit,Completed,Berlin,ATM,11693.54,Bonus
T001483,8858,52716,2022-11-07,02:56:12,4573.09,EUR,Tesla,Utilities,Credit,Completed,Tokyo,Mobile,4898.88,Gift
T001484,6675,50038,2023-10-22,05:13:20,-125.11,GBP,IKEA,Travel,Debit,Pending,Berlin,Mobile,13004.96,Bonus
T001485,8692,95897,2022-07-20,09:33:25,3870.75,GBP,Walmart,Utilities,Credit,Pending,New York,POS,11380.48,Rent payment
T001487,2175,48117,2023-11-01,12:36:57,451.13,EUR,Amazon,Utilities,Credit,Pending,London,Mobile,19015.34,Bonus
T001489,2333,83607,2020-02-24,22:39:58,-3275.17,EUR,Amazon,Utilities,Debit,Completed,Berlin,POS,19196.69,
T001491,4673,59790,2020-09-01,06:19:40,-332.36,USD,Amazon,Groceries,Debit,Pending,Tel Aviv,ATM,19827.76,Gift
T001495,9553,55510,2024-07-30,08:42:24,3717.65,ILS,Apple,Utilities,Debit,Pending,Tel Aviv,Web,16925.81,Rent payment
T001498,7184,42989,2024-03-12,14:52:39,-1340.64,EUR,Tesla,Travel,Debit,Completed,Tel Aviv,Mobile,14538.95,
T001500,8392,21530,2022-12-07,02:24:14,1622.45,ILS,Apple,Salary,Debit,Failed,New York,Mobile,4704.92,Bonus
T001502,1784,49924,2020-08-14,07:23:28,127.33,EUR,Google,Travel,Debit,Pending,New York,POS,9655.69,Gift
T001504,8948,95852,2021-03-01,22:21:54,2259.44,GBP,Apple,Entertainment,Credit,Failed,Tokyo,POS,17719.81,
T001506,3014,57404,2022-04-11,13:07:10,595.42,GBP,Tesla,Groceries,Credit,Failed,Tel Aviv,Mobile,12748.38,
T001509,3764,48267,2021-04-04,12:50:36,2776.54,USD,Apple,Electronics,Debit,Pending,Berlin,Mobile,12260.28,Bonus
T001510,2067,86058,2022-11-06,07:10:35,4094.23,EUR,Walmart,Salary,Credit,Failed,London,Mobile,13348.97,
T001511,6720,62992,2022-02-28,16:22:24,74.56,USD,Google,Groceries,Debit,Pending,London,POS,16595.63,Monthly subscription
T001515,1479,72934,2021-11-06,17:26:29,1073.02,GBP,Walmart,Salary,Debit,Failed,New York,POS,8291.36,Refund
T001518,5695,47147,2020-03-29,05:44:34,-536.57,EUR,Tesla,Salary,Debit,Pending,Tel Aviv,ATM,3928.69,Refund
T001520,9554,34882,2023-07-19,17:03:12,522.55,EUR,Amazon,Groceries,Credit,Pending,New York,POS,16772.2,Gift
T001522,7616,56052,2022-07-04,04:27:19,-1763.1,ILS,IKEA,Entertainment,Credit,Pending,Berlin,Mobile,2875.06,
T001523,2677,42187,2021-01-04,17:45:05,1072.25,GBP,Amazon,Entertainment,Credit,Failed,New York,ATM,18558.13,
T001524,4242,48415,2023-01-27,16:17:14,4528.79,ILS,Tesla,Utilities,Credit,Completed,New York,POS,19523.7,Refund
T001526,4594,55641,2021-03-19,16:31:35,-814.38,EUR,Apple,Travel,Debit,Failed,Berlin,Mobile,3662.43,Gift
T001532,3945,30259,2022-07-27,23:42:52,2350.66,USD,Apple,Entertainment,Credit,Failed,Tel Aviv,ATM,3857.65,Monthly subscription
T001533,2261,79355,2020-07-31,09:11:01,-1977.09,EUR,IKEA,Electronics,Debit,Completed,Tokyo,Mobile,17999.21,Bonus
T001536,4577,83601,2020-08-07,20:51:29,370.26,USD,Tesla,Entertainment,Debit,Pending,New York,POS,14920.53,Gift
T001538,5861,76435,2020-09-23,11:53:08,4193.28,ILS,Amazon,Electronics,Debit,Completed,London,ATM,13262.01,Rent payment
T001539,1737,73629,2021-06-09,17:01:18,-469.8,GBP,Google,Entertainment,Debit,Failed,Tel Aviv,POS,19562.04,
T001542,9458,62018,2020-06-09,22:21:55,-3703.97,EUR,IKEA,Groceries,Credit,Completed,Tokyo,Mobile,2200.54,
T001545,2218,52665,2024-08-08,05:42:37,-1391.6,USD,Tesla,Utilities,Credit,Pending,New York,Web,14540.97,Rent payment
T001547,2345,23575,2023-04-17,06:13:37,937.42,GBP,IKEA,Salary,Debit,Failed,Tel Aviv,ATM,5295.42,Refund
T001548,2764,19919,2023-07-17,15:50:49,3709.79,USD,Apple,Groceries,Credit,Completed,Berlin,POS,11924.98,Refund
T001550,5230,46799,2024-05-27,11:38:25,-3963.04,ILS,Tesla,Utilities,Debit,Completed,New York,Mobile,2211.55,Bonus
T001551,6436,13451,2022-02-14,12:37:08,-2391.72,GBP,Amazon,Groceries,Debit,Pending,New York,Mobile,17942.18,Gift
T001553,8963,76621,2023-11-27,04:38:28,437.52,EUR,IKEA,Utilities,Debit,Completed,Tel Aviv,ATM,4069.82,Monthly subscription
T001554,3841,15851,2023-02-14,12:10:57,-1451.77,EUR,Apple,Salary,Credit,Pending,Berlin,ATM,15273.41,Monthly subscription
T001555,5772,85554,2022-06-30,14:30:24,-3242.05,ILS,Tesla,Entertainment,Debit,Pending,London,POS,12692.95,Bonus
T001556,8923,16977,2024-05-11,02:49:16,-1412.61,USD,IKEA,Salary,Debit,Pending,London,ATM,13363.77,Rent payment
T001557,2603,92426,2024-12-29,01:41:19,-774.75,USD,Google,Travel,Credit,Pending,Tokyo,Web,15226.11,
T001559,7605,66029,2020-09-06,17:23:46,-38.57,ILS,IKEA,Electronics,Credit,Pending,Tokyo,Mobile,9753.14,
T001562,7615,50840,2020-02-16,10:04:08,-1573.23,EUR,Tesla,Salary,Debit,Failed,Tel Aviv,Web,16437.31,Refund
T001563,9574,75814,2022-12-04,15:04:05,-3489.29,ILS,IKEA,Utilities,Debit,Completed,Tokyo,Web,13189.13,Rent payment
T001564,4635,11489,2024-02-20,08:18:46,-2014.41,GBP,Apple,Entertainment,Credit,Pending,New York,ATM,6398.3,Gift
T001565,6645,14378,2021-11-27,01:37:08,-665.85,EUR,IKEA,Travel,Credit,Completed,London,Mobile,1821.01,Gift
T001566,7976,82036,2021-05-20,21:04:28,-3385.01,USD,Amazon,Electronics,Credit,Completed,Tel Aviv,POS,5474.73,Refund
T001567,1931,98906,2023-04-24,19:30:38,3188.24,USD,Tesla,Electronics,Credit,Completed,Tel Aviv,ATM,13406.71,Gift
T001570,3126,33987,2020-03-27,10:47:28,1113.06,ILS,Tesla,Salary,Debit,Completed,London,POS,2246.16,Refund
T001573,1374,58575,2022-03-17,22:58:44,92.54,ILS,Apple,Utilities,Debit,Pending,New York,POS,17279.0,Monthly subscription
T001575,1027,41645,2020-04-19,10:19:26,431.19,ILS,Google,Salary,Debit,Completed,New York,ATM,17636.71,Bonus
T001579,9168,93389,2022-07-27,07:45:38,2933.3,USD,Google,Salary,Debit,Pending,Berlin,POS,15950.87,
T001580,7192,40168,2023-08-15,14:14:25,-3290.61,ILS,Tesla,Salary,Debit,Pending,Berlin,Mobile,16421.45,
T001581,7916,94238,2022-06-16,21:34:13,-2599.74,USD,Google,Groceries,Debit,Pending,Berlin,POS,6153.45,Bonus
T001582,9024,69164,2024-07-29,20:11:58,4791.61,GBP,Tesla,Entertainment,Debit,Completed,Tel Aviv,Web,13824.05,Refund
T001585,8191,20593,2022-03-23,05:15:25,-3434.02,ILS,Tesla,Electronics,Debit,Completed,New York,Mobile,15269.65,Refund
T001586,4001,13272,2023-10-21,10:24:03,1735.71,USD,Apple,Groceries,Debit,Completed,Tokyo,ATM,9947.89,Monthly subscription
T001587,1441,63954,2020-09-13,23:10:04,706.84,EUR,Amazon,Salary,Debit,Failed,Berlin,ATM,1215.48,Monthly subscription
T001589,2769,18813,2021-12-08,09:51:53,3326.8,USD,Apple,Utilities,Credit,Completed,New York,POS,16490.14,Rent payment
T001590,8371,60495,2024-09-16,02:11:14,770.43,GBP,Walmart,Electronics,Debit,Failed,New York,Mobile,4966.51,Rent payment
T001593,4377,72310,2024-01-03,17:42:29,77.16,ILS,Google,Travel,Debit,Failed,Tokyo,ATM,13134.56,Monthly subscription
T001596,1176,16670,2023-09-19,10:20:12,-2122.1,EUR,Amazon,Groceries,Credit,Pending,New York,Mobile,11196.34,Bonus
T001597,1160,63829,2024-02-13,05:46:14,2430.22,USD,Tesla,Travel,Credit,Failed,Berlin,Mobile,4480.99,
T001598,6785,24452,2020-01-07,04:16:34,-4051.61,ILS,Amazon,Travel,Debit,Pending,Berlin,Web,3963.71,Gift
T001599,1256,54377,2024-05-03,10:48:22,4127.17,ILS,IKEA,Salary,Credit,Completed,New York,Web,9688.63,Bonus
T001600,9066,46472,2020-04-11,11:46:07,-3052.94,ILS,Amazon,Utilities,Credit,Pending,Berlin,ATM,8230.56,Refund
T001604,5371,76917,2023-04-18,02:40:03,-3582.63,GBP,Walmart,Salary,Credit,Pending,London,Mobile,15569.24,Rent payment
T001605,4196,68379,2024-07-12,07:13:13,-2519.03,ILS,IKEA,Salary,Debit,Failed,Berlin,POS,6964.46,
T001608,8679,29349,2022-04-15,00:18:27,-3677.26,USD,Walmart,Utilities,Debit,Pending,Berlin,ATM,2191.27,Gift
T001609,5120,13018,2020-08-24,18:03:06,612.41,ILS,Tesla,Electronics,Debit,Pending,London,ATM,17038.11,Refund
T001611,4811,43404,2021-07-29,09:11:30,-4859.57,ILS,Google,Electronics,Credit,Failed,Tel Aviv,Mobile,15934.27,Gift
T001617,7034,13759,2021-11-12,03:08:30,-470.2,EUR,Google,Salary,Debit,Completed,New York,ATM,6308.95,Rent payment
T001618,3938,97653,2020-09-07,22:08:08,373.8,EUR,Walmart,Entertainment,Debit,Pending,Berlin,Web,7933.35,Refund
T001619,1255,78391,2024-10-19,23:24:44,1803.22,USD,Walmart,Groceries,Debit,Failed,Tokyo,Web,10196.93,Monthly subscription
T001623,6708,60621,2024-02-05,02:08:59,-4933.65,GBP,Google,Groceries,Credit,Completed,New York,Web,19135.18,Monthly subscription
T001624,9878,72326,2023-03-26,16:04:02,830.34,ILS,Apple,Entertainment,Debit,Completed,Tokyo,ATM,12381.98,Rent payment
T001625,1855,16569,2024-03-11,22:57:39,2609.26,GBP,IKEA,Entertainment,Credit,Failed,Berlin,POS,17905.42,Bonus
T001626,9428,68989,2022-08-21,15:20:16,-3995.7,EUR,IKEA,Salary,Credit,Pending,Tokyo,POS,16973.46,Gift
T001629,6085,20379,2024-09-14,17:41:26,2818.09,EUR,IKEA,Entertainment,Debit,Failed,Tokyo,ATM,9417.45,Refund
T001630,7573,81753,2021-01-12,03:13:51,101.75,ILS,Amazon,Groceries,Credit,Failed,London,ATM,10049.32,Rent payment
T001631,7353,80979,2021-03-09,05:13:59,1494.7,ILS,Walmart,Utilities,Credit,Completed,New York,Mobile,16307.1,
T001632,5936,37748,2021-03-21,19:18:47,3467.19,ILS,Amazon,Groceries,Debit,Failed,Tokyo,POS,13678.91,
T001633,4649,94757,2023-01-26,05:26:58,4144.12,GBP,IKEA,Groceries,Debit,Pending,New York,POS,3231.71,
T001637,6741,23935,2021-11-20,18:22:08,-851.63,ILS,Amazon,Groceries,Debit,Failed,Tel Aviv,Mobile,11923.45,Rent payment
T001638,8881,97687,2023-08-25,03:34:49,-46.93,GBP,Tesla,Salary,Debit,Failed,Berlin,ATM,1025.16,Bonus
T001640,1295,26254,2022-02-10,07:41:52,4319.85,ILS,Tesla,Groceries,Credit,Failed,Tel Aviv,POS,4404.07,Bonus
T001641,6061,79252,2023-07-30,13:24:07,3931.01,EUR,Amazon,Entertainment,Debit,Pending,Tel Aviv,POS,12577.82,Gift
T001642,8190,57535,2024-06-26,18:27:33,796.87,ILS,Apple,Salary,Credit,Completed,Tokyo,Mobile,411.09,
T001643,2280,51185,2021-01-01,18:57:15,-3799.51,GBP,Google,Entertainment,Credit,Completed,Tokyo,Web,5524.57,Gift
T001645,6864,15354,2023-02-10,20:42:19,2530.41,GBP,Tesla,Utilities,Debit,Failed,Berlin,Mobile,11276.37,Gift
T001649,2730,43197,2023-04-13,04:26:22,-1267.79,GBP,Google,Entertainment,Credit,Completed,London,Mobile,19336.15,Monthly subscription
T001653,8163,29330,2020-10-05,01:31:47,-523.11,ILS,Apple,Travel,Debit,Failed,Tokyo,ATM,18892.11,Refund
T001654,5613,94091,2023-07-30,11:58:15,-4404.33,USD,Apple,Utilities,Credit,Failed,New York,Web,5834.39,Bonus
T001655,2758,38623,2024-12-20,12:25:10,-2188.94,GBP,Amazon,Travel,Credit,Completed,London,Mobile,5476.78,Bonus
T001658,6743,28178,2023-04-19,14:58:58,-1297.13,ILS,Walmart,Travel,Debit,Pending,London,Web,16165.18,Monthly subscription
T001659,4477,65151,2022-05-08,19:02:37,-997.51,GBP,Apple,Travel,Debit,Completed,New York,POS,18661.03,Refund
T001660,1784,79709,2020-01-07,05:53:41,-11.01,ILS,Google,Salary,Credit,Completed,Tokyo,POS,2061.82,Monthly subscription
T001662,8076,89461,2020-02-16,07:51:31,1437.58,USD,IKEA,Utilities,Credit,Failed,New York,ATM,2223.25,Bonus
T001663,9081,90712,2021-10-19,10:38:22,-86.71,USD,IKEA,Utilities,Debit,Completed,Berlin,ATM,19535.73,Monthly subscription
T001664,5720,78340,2023-12-13,05:27:32,-3752.07,ILS,Amazon,Salary,Debit,Pending,London,ATM,4247.01,Monthly subscription
T001665,9927,77317,2022-07-15,17:43:45,-1138.22,GBP,Google,Salary,Credit,Pending,New York,Mobile,11289.2,Refund
T001667,4101,52891,2020-03-22,00:50:39,1138.39,GBP,IKEA,Entertainment,Debit,Failed,Tel Aviv,ATM,16964.55,
T001669,9447,73038,2020-09-28,19:01:24,4119.32,EUR,Tesla,Travel,Credit,Pending,Tel Aviv,Mobile,6444.54,Gift
T001670,6269,75288,2024-08-25,14:49:35,-4961.87,EUR,Amazon,Utilities,Debit,Completed,New York,Web,15133.1,Monthly subscription
T001671,1843,34530,2020-01-01,18:36:30,3393.64,EUR,Amazon,Utilities,Debit,Pending,London,Mobile,13361.75,Rent payment
T001673,7389,73887,2024-05-07,20:44:12,-4627.3,EUR,Walmart,Travel,Debit,Pending,Berlin,Mobile,19400.26,Gift
T001675,7333,62110,2024-09-21,04:35:04,2281.6,GBP,Apple,Groceries,Credit,Pending,Tel Aviv,POS,7467.48,Monthly subscription
T001676,5501,47783,2022-09-26,23:25:53,-1763.04,ILS,Apple,Electronics,Debit,Pending,New York,ATM,8314.49,Bonus
T001677,1942,93038,2021-10-24,16:46:44,666.52,USD,Google,Utilities,Credit,Pending,Tokyo,Web,19600.23,Rent payment
T001678,3771,81114,2020-07-28,12:11:06,2528.63,GBP,Google,Entertainment,Credit,Completed,Tokyo,ATM,17920.05,
T001681,3985,30744,2023-10-16,17:56:21,4503.7,EUR,Amazon,Salary,Debit,Pending,Tokyo,POS,5824.74,Monthly subscription
T001682,3523,53867,2023-06-04,11:28:49,-2191.48,USD,Apple,Electronics,Credit,Pending,Tel Aviv,Web,5260.81,Monthly subscription
T001684,6590,28255,2020-03-11,09:27:29,-3403.21,GBP,Walmart,Utilities,Debit,Pending,London,Web,1758.03,Monthly subscription
T001685,1912,95129,2023-04-23,19:43:43,-1144.83,ILS,Walmart,Travel,Debit,Pending,London,ATM,5428.2,Bonus
T001686,2078,36213,2020-01-18,09:17:00,2391.42,ILS,Amazon,Entertainment,Credit,Completed,New York,ATM,17579.17,Rent payment
T001691,7604,26958,2021-09-16,14:44:06,1197.69,ILS,Tesla,Entertainment,Debit,Pending,New York,Mobile,15344.84,Bonus
T001692,7731,27692,2024-06-22,18:22:54,-4672.23,USD,Tesla,Travel,Debit,Failed,Tokyo,Web,10965.01,Rent payment
T001693,3366,48530,2024-01-02,10:04:02,-4489.92,GBP,Apple,Travel,Debit,Failed,Tel Aviv,ATM,8836.44,Monthly subscription
T001695,7144,32536,2023-08-02,06:48:11,2098.45,EUR,Tesla,Groceries,Debit,Completed,Tel Aviv,Web,3085.54,Gift
T001697,6961,93667,2022-12-15,22:45:18,4438.64,USD,Tesla,Salary,Debit,Pending,Tel Aviv,Web,13147.2,Refund
T001698,2013,73325,2022-11-11,02:27:22,151.95,USD,Walmart,Utilities,Credit,Completed,Tel Aviv,ATM,18939.48,Monthly subscription
T001699,3757,40059,2024-05-18,20:02:29,4408.53,GBP,Apple,Electronics,Credit,Failed,Tokyo,Web,11529.72,Refund
T001700,8544,20998,2023-05-12,15:00:07,3113.81,EUR,Tesla,Salary,Debit,Failed,Berlin,Web,321.03,
T001704,9715,42055,2022-01-24,09:18:54,-4422.05,ILS,Google,Utilities,Credit,Pending,Berlin,Mobile,6702.44,Refund
T001705,7868,55555,2023-01-17,05:49:21,155.89,USD,IKEA,Utilities,Credit,Pending,Berlin,Web,12528.94,
T001706,4383,84678,2023-12-21,14:26:34,-1857.78,USD,Amazon,Electronics,Debit,Pending,New York,ATM,13009.21,Monthly subscription
T001709,2585,60205,2021-11-27,22:15:00,-4133.63,EUR,Amazon,Groceries,Credit,Failed,Berlin,Web,12934.56,Refund
T001714,9778,61456,2023-12-29,17:17:33,-1950.2,ILS,Amazon,Travel,Debit,Completed,New York,Mobile,378.11,Bonus
T001716,2028,61668,2022-08-05,05:34:54,-2728.56,ILS,Tesla,Travel,Credit,Pending,Tel Aviv,ATM,10538.4,Refund
T001722,5297,36653,2022-09-10,04:19:55,3357.03,EUR,Walmart,Groceries,Credit,Completed,Berlin,POS,907.95,Monthly subscription
T001724,8383,79522,2023-04-06,16:52:53,727.99,ILS,Apple,Travel,Credit,Failed,Tel Aviv,Web,17288.14,Monthly subscription
T001726,8249,26281,2024-02-28,15:25:22,2533.34,GBP,Google,Utilities,Debit,Failed,New York,Web,10123.69,Rent payment
